rn,ARS,AUD,BRL,CAD,CHF,CLP,CNH,CNY,COP,CZK,DKK,DOP,EGP,EUR,GBP,HKD,HUF,IDR,ILS,INR,JPY,KRW,KZT,MXN,MYR,NGN,NOK,NZD,PEN,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,TWD,UAH,USD,UYU,VEF,ZAR
2011-09-21,472.5681,224.1691,255.2902,155.4501,124.4517,120.2366,0,111.5514,169.0085,169.5104,118.9016,0,0,113.8815,108.0667,94.9359,213.6411,259.4693,0,161.6281,104.6992,117.5728,0,173.8227,0,0,159.4981,220.201,165.8953,175.4874,202.0533,0,142.8011,119.7692,107.3685,126.5886,551.478,98.6205,0,0,0,0,169.4672
2011-09-22,471.7991,215.2432,251.3422,151.4296,122.4749,115.5803,0,111.471,165.8954,166.4944,116.8657,0,0,111.8974,106.3008,94.7943,209.1577,262.7203,0,157.6392,104.5205,114.6256,0,169.031,0,0,155.0938,211.2391,165.2338,174.4564,194.6438,0,140.2571,116.2493,104.9156,125.464,546.7528,97.124,0,0,0,0,162.5703
2011-09-23,471.6105,214.8842,261.1409,151.302,122.6366,116.4752,0,111.4501,165.1033,167.6412,116.8907,0,0,111.9025,106.7177,94.7673,210.7303,262.2355,0,158.1391,104.3425,115.0505,0,172.2302,0,0,154.7357,210.1781,165.2892,174.6652,200.6182,0,140.3419,115.3769,105.457,124.895,548.5104,97.1515,0,0,0,0,165.2145
2011-09-24,471.6105,214.8842,261.1409,151.302,122.6366,116.4752,0,111.4501,165.1033,167.6412,116.8907,0,0,111.9025,106.7177,94.7673,210.7303,262.2355,0,158.1391,104.3425,115.0505,0,172.2302,0,0,154.7357,210.1781,165.2892,174.6652,200.6182,0,140.3419,115.3769,105.457,124.895,548.5104,97.1515,0,0,0,0,165.2145
2011-09-25,471.6105,214.8842,261.1409,151.302,122.6366,116.4752,0,111.4501,165.1033,167.6412,116.8907,0,0,111.9025,106.7177,94.7673,210.7303,262.2355,0,158.1391,104.3425,115.0505,0,172.2302,0,0,154.7357,210.1781,165.2892,174.6652,200.6182,0,140.3419,115.3769,105.457,124.895,548.5104,97.1515,0,0,0,0,165.2145
2011-09-26,472.0767,213.5799,262.6156,150.3418,122.6369,117.6234,0,111.2156,165.2171,167.3776,116.5772,0,0,111.5759,107.1828,94.7985,209.7359,254.2695,0,158.1175,104.5464,113.3013,0,170.6717,0,0,155.8523,208.7375,165.1335,174.4569,197.6532,0,138.7256,116.4729,105.327,123.7246,544.1581,96.5469,0,0,0,0,165.6303
2011-09-27,472.3998,218.6502,265.3847,152.6632,123.9376,119.1625,0,111.2608,166.8188,170.2661,117.7528,0,0,112.7165,108.0902,94.8419,214.6047,258.7511,0,159.4076,104.3955,115.2852,0,174.7601,0,0,157.8415,214.5241,165.7808,175.835,201.7917,0,141.9153,118.7625,106.8147,124.7457,545.392,96.9163,0,0,0,0,170.7759
2011-09-28,472.6009,217.1943,260.405,152.1011,123.841,117.5572,0,111.3433,163.9435,169.9067,117.8798,0,0,112.8458,108.0029,94.8731,212.3027,259.2401,0,160.5147,104.4493,115.6523,0,173.6179,0,0,157.3028,211.8657,165.2619,175.6947,199.5237,0,141.7564,118.2264,106.3002,124.3715,542.0482,97.1477,0,0,0,0,171.8796
2011-09-29,473.0598,215.1645,260.5577,150.2554,123.7435,117.5391,0,111.2829,164.2726,168.8681,117.6554,0,0,112.6187,107.9984,94.9141,210.0782,260.2887,0,159.8748,104.1899,115.3161,0,171.9476,0,0,156.0627,208.7188,165.4006,174.9737,199.581,0,141.293,117.6676,105.6518,123.606,544.6506,97.1273,0,0,0,0,168.7286
2011-09-30,473.6211,212.4979,255.2426,148.1286,122.2995,116.0955,0,111.5568,163.079,166.1263,115.949,0,0,110.9822,107.6623,94.9735,206.5842,262.2967,0,159.9053,103.7295,114.8417,0,168.1557,0,0,154.3645,206.1675,165.1522,174.1291,197.2381,0,139.6651,116.4427,104.698,124.0117,542.6594,96.8902,0,0,0,0,165.8515
2011-10-01,473.6211,212.4979,255.2426,148.1286,122.2995,116.0955,0,111.5568,163.079,166.1263,115.949,0,0,110.9822,107.6623,94.9735,206.5842,262.2967,0,159.9053,103.7295,114.8417,0,168.1557,0,0,154.3645,206.1675,165.1522,174.1291,197.2381,0,139.6651,116.4427,104.698,124.0117,542.6594,96.8902,0,0,0,0,165.8515
2011-10-02,473.6211,212.4979,255.2426,148.1286,122.2995,116.0955,0,111.5568,163.079,166.1263,115.949,0,0,110.9822,107.6623,94.9735,206.5842,262.2967,0,159.9053,103.7295,114.8417,0,168.1557,0,0,154.3645,206.1675,165.1522,174.1291,197.2381,0,139.6651,116.4427,104.698,124.0117,542.6594,96.8902,0,0,0,0,165.8515
2011-10-03,474.1117,211.3906,253.741,148.5154,121.4168,114.758,0,111.5664,161.7354,163.6547,114.9005,0,0,110.0007,106.9187,94.9487,202.4037,259.1369,0,159.3246,104.2293,114.8501,0,168.134,0,0,154.3322,205.484,165.1423,173.5741,196.6571,0,138.1372,116.5352,104.2593,123.4875,534.0482,96.6164,0,0,0,0,163.1997
2011-10-04,474.4798,208.0386,258.2985,146.7135,120.2868,112.7456,0,111.5739,158.7755,163.273,114.9594,0,0,110.0553,106.3408,94.9873,200.561,258.9859,0,158.6001,104.025,113.366,0,167.9281,0,0,152.6944,204.2588,165.0437,173.3664,196.1979,0,137.658,115.5621,104.283,123.785,534.9288,96.2782,0,0,0,0,163.1548
2011-10-05,474.6622,211.4848,261.9879,148.7377,120.1697,113.6444,0,111.5791,160.6194,164.6138,115.2714,0,0,110.3669,106.509,94.9856,202.4654,258.8383,0,158.8313,104.0107,113.6323,0,170.9396,0,0,153.8688,206.5817,165.8394,173.6562,197.707,0,138.3457,116.1043,104.8018,123.555,540.8031,96.4372,0,0,0,0,167.5119
2011-10-06,474.8753,213.4576,269.6495,149.2422,120.1576,115.9781,0,111.5832,161.8554,165.3534,115.9904,0,0,111.0766,106.3519,95.0193,204.433,259.5612,0,158.8534,104.2269,113.6384,0,172.7044,0,0,154.5854,207.7676,166.6718,173.3805,198.9835,0,139.2422,116.8934,105.1801,124.0641,547.3946,96.5115,0,0,0,0,168.4832
2011-10-07,475.2883,215.0129,271.1065,149.6925,119.7946,116.3401,0,111.5852,162.9657,164.6322,115.8271,0,0,110.9322,107.522,95.0152,204.1422,259.3228,0,159.5211,104.1717,114.8717,0,173.7292,0,0,155.3774,208.6285,166.9023,175.3842,199.1861,0,140.652,117.6517,105.496,124.4126,546.6529,96.8964,0,0,0,0,167.9841
2011-10-08,475.2883,215.0129,271.1065,149.6925,119.7946,116.3401,0,111.5852,162.9657,164.6322,115.8271,0,0,110.9322,107.522,95.0152,204.1422,259.3228,0,159.5211,104.1717,114.8717,0,173.7292,0,0,155.3774,208.6285,166.9023,175.3842,199.1861,0,140.652,117.6517,105.496,124.4126,546.6529,96.8964,0,0,0,0,167.9841
2011-10-09,475.2883,215.0129,271.1065,149.6925,119.7946,116.3401,0,111.5852,162.9657,164.6322,115.8271,0,0,110.9322,107.522,95.0152,204.1422,259.3228,0,159.5211,104.1717,114.8717,0,173.7292,0,0,155.3774,208.6285,166.9023,175.3842,199.1861,0,140.652,117.6517,105.496,124.4126,546.6529,96.8964,0,0,0,0,167.9841
2011-10-10,475.7012,220.4434,272.5434,151.5342,122.992,116.3591,0,112.1854,162.9772,169.5107,118.3142,0,0,113.2841,108.3121,95.0257,211.6696,259.288,0,160.1578,104.2116,115.5459,0,176.1511,0,0,159.0847,212.7948,167.9908,175.7599,206.8688,0,143.0666,120.329,107.3408,124.7751,552.5074,96.8982,0,0,0,0,171.4155
2011-10-11,476.0141,219.2918,270.713,151.1564,122.4098,118.5171,0,111.6981,164.5391,168.4379,118.1378,0,0,113.1232,107.7686,95.0301,209.4404,259.0216,0,159.0788,104.1836,116.2401,0,175.125,0,0,159.2068,211.5424,167.9776,176.4529,205.7277,0,142.8969,119.838,106.6713,124.4851,549.4137,97.3952,0,0,0,0,169.8954
2011-10-12,476.4064,224.4386,270.802,153.336,124.3984,120.9369,0,111.9806,166.457,171.6083,119.5744,0,0,114.5381,108.9038,95.0491,215.6915,258.6671,0,160.3187,103.2941,116.0145,0,176.9117,0,0,161.1746,216.4414,168.1791,175.2596,209.9282,0,144.9797,121.1968,107.585,125.079,555.4471,97.2239,0,0,0,0,172.5722
2011-10-13,476.5604,223.5518,274.7085,152.1864,123.6099,119.5099,0,111.5741,165.7319,170.2021,119.0263,0,0,114.0044,108.7059,95.0669,212.8964,260.3808,0,159.8341,103.965,117.1278,0,175.1156,0,0,160.6164,214.6739,168.4135,176.32,208.2262,0,144.3178,119.9791,106.8623,125.0183,550.8188,97.5822,0,0,0,0,170.3521
2011-10-14,476.8072,227.7981,277.6837,154.1207,124.5948,120.8588,0,111.6403,167.046,172.0556,120.1994,0,0,115.1374,109.3164,95.0676,215.0482,261.1091,0,160.2221,103.5063,117.1169,0,176.6802,0,0,162.9342,218.3,168.8337,175.8186,210.3557,0,146.0721,121.5397,108.1454,125.254,552.294,97.5421,0,0,0,0,171.7947
2011-10-15,476.8072,227.7981,277.6837,154.1207,124.5948,120.8588,0,111.6403,167.046,172.0556,120.1994,0,0,115.1374,109.3164,95.0676,215.0482,261.1091,0,160.2221,103.5063,117.1169,0,176.6802,0,0,162.9342,218.3,168.8337,175.8186,210.3557,0,146.0721,121.5397,108.1454,125.254,552.294,97.5421,0,0,0,0,171.7947
2011-10-16,476.8072,227.7981,277.6837,154.1207,124.5948,120.8588,0,111.6403,167.046,172.0556,120.1994,0,0,115.1374,109.3164,95.0676,215.0482,261.1091,0,160.2221,103.5063,117.1169,0,176.6802,0,0,162.9342,218.3,168.8337,175.8186,210.3557,0,146.0721,121.5397,108.1454,125.254,552.294,97.5421,0,0,0,0,171.7947
2011-10-17,476.2082,225.1485,271.3076,152.9444,123.7071,119.8809,0,111.8045,167.0558,169.9829,119.24,0,0,114.2215,109.035,95.0559,210.7019,262.0481,0,160.5131,104.1391,118.7328,0,175.7304,0,0,161.3032,215.7729,168.6031,176.895,206.1612,0,146.0596,120.6176,107.7701,125.9993,542.5602,98.2673,0,0,0,0,169.0318
2011-10-18,476.7072,225.7159,274.4581,153.1002,123.5277,118.2994,0,111.6198,165.3775,168.816,118.9724,0,0,113.9611,108.5261,95.0603,209.8068,262.0999,0,159.4214,104.0027,118.2169,0,174.3347,0,0,161.4201,215.5499,168.561,176.5279,206.1322,0,144.5891,120.542,107.931,125.4173,545.2006,98.0121,0,0,0,0,168.302
2011-10-19,476.1478,226.6361,271.4202,153.7254,123.1853,118.1617,0,111.6709,165.9933,169.8279,119.38,0,0,114.356,109.1849,95.0769,211.2545,262.6577,0,159.9214,104.0694,119.623,0,175.0729,0,0,161.842,215.5981,168.5804,176.947,207.2726,0,145.6011,121.1881,108.2207,125.589,541.8943,98.1614,0,0,0,0,168.0306
2011-10-20,476.7864,224.8411,270.5269,152.5679,123.7869,116.4593,0,111.5569,165.3535,167.4677,118.7087,0,0,113.712,108.8054,95.0393,206.9922,261.991,0,157.878,103.8909,118.2685,0,170.6106,0,0,161.0079,214.1784,168.3525,176.2094,202.8949,0,144.03,120.4669,107.437,124.7786,545.3377,97.669,0,0,0,0,163.9758
2011-10-21,477.4058,228.7822,271.4052,154.6346,125.8622,117.7832,0,111.575,166.6889,170.4814,120.3314,0,0,115.2766,110.2453,95.0143,211.1468,260.9189,0,157.2522,104.7615,118.0563,0,171.2013,0,0,163.0813,217.7791,168.6843,175.8364,206.5499,0,145.6317,122.2168,107.5126,124.3561,552.7343,97.53,0,0,0,0,167.4961
2011-10-22,477.4058,228.7822,271.4052,154.6346,125.8622,117.7832,0,111.575,166.6889,170.4814,120.3314,0,0,115.2766,110.2453,95.0143,211.1468,260.9189,0,157.2522,104.7615,118.0563,0,171.2013,0,0,163.0813,217.7791,168.6843,175.8364,206.5499,0,145.6317,122.2168,107.5126,124.3561,552.7343,97.53,0,0,0,0,167.4961
2011-10-23,477.4058,228.7822,271.4052,154.6346,125.8622,117.7832,0,111.575,166.6889,170.4814,120.3314,0,0,115.2766,110.2453,95.0143,211.1468,260.9189,0,157.2522,104.7615,118.0563,0,171.2013,0,0,163.0813,217.7791,168.6843,175.8364,206.5499,0,145.6317,122.2168,107.5126,124.3561,552.7343,97.53,0,0,0,0,167.4961
2011-10-24,477.7845,230.4973,275.3501,155.1024,126.1202,119.6793,0,111.7101,168.562,171.3395,120.554,0,0,115.489,110.4896,95.0565,214.0376,261.6195,0,157.8968,104.9945,119.3938,0,173.7504,0,0,163.9264,219.075,168.8309,176.4932,208.304,0,147.5389,122.3742,108.0897,124.8193,563.3747,98.0306,0,0,0,0,171.1259
2011-10-25,478.2664,230.4043,273.0651,153.4565,126.25,120.3843,0,111.9843,167.9466,171.099,120.5325,0,0,115.4692,110.5819,95.1024,212.0692,261.3164,0,158.9957,105.2424,119.9961,0,174.4387,0,0,163.9757,216.2214,168.8819,176.9648,207.8148,0,148.0909,122.2535,108.3889,125.0016,569.979,98.0683,0,0,0,0,170.4128
2011-10-26,478.8234,228.2151,274.2836,154.1304,125.4232,120.6789,0,112.1071,167.8863,169.0442,119.8001,0,0,114.7442,109.9278,95.1103,208.1042,260.7788,0,159.0434,105.0754,119.6682,0,173.3383,0,0,163.8648,214.9404,168.7785,176.98,206.1245,0,147.2555,122.2261,107.4188,125.2047,577.1514,98.0544,0,0,0,0,168.4037
2011-10-27,479.3393,236.2406,282.2145,156.6802,129.1727,123.4553,0,111.9975,169.2964,175.9626,122.8459,0,0,117.6864,111.2227,95.1526,215.9266,261.0658,0,159.5019,105.421,121.4975,0,177.8113,0,0,167.7049,222.3951,169.7019,175.9794,215.6533,0,150.913,126.3005,110.0795,125.9205,580.9111,98.2394,0,0,0,0,174.6825
2011-10-28,479.8241,236.1256,288.6733,156.9859,128.6646,123.1468,0,112.0101,169.3473,175.6612,122.5795,0,0,117.3845,111.4809,95.2316,211.6708,263.3449,0,161.5318,105.4061,122.6214,0,180.2231,0,0,167.0354,222.7429,169.5627,179.1041,213.3775,0,152.2812,125.5346,110.1943,126.2919,582.1361,98.8959,0,0,0,0,174.4933
2011-10-29,479.8241,236.1256,288.6733,156.9859,128.6646,123.1468,0,112.0101,169.3473,175.6612,122.5795,0,0,117.3845,111.4809,95.2316,211.6708,263.3449,0,161.5318,105.4061,122.6214,0,180.2231,0,0,167.0354,222.7429,169.5627,179.1041,213.3775,0,152.2812,125.5346,110.1943,126.2919,582.1361,98.8959,0,0,0,0,174.4933
2011-10-30,479.8241,236.1256,288.6733,156.9859,128.6646,123.1468,0,112.0101,169.3473,175.6612,122.5795,0,0,117.3845,111.4809,95.2316,211.6708,263.3449,0,161.5318,105.4061,122.6214,0,180.2231,0,0,167.0354,222.7429,169.5627,179.1041,213.3775,0,152.2812,125.5346,110.1943,126.2919,582.1361,98.8959,0,0,0,0,174.4933
2011-10-31,480.4998,233.9578,281.1737,156.4552,127.3671,122.6655,0,112.0883,168.9347,171.9646,120.8425,0,0,115.7218,111.4695,95.1685,208.9172,261.5226,0,161.8188,102.5248,122.068,0,177.8046,0,0,164.4416,220.4859,169.6438,179.0902,208.6089,0,149.6461,123.9189,109.2788,125.2661,573.5826,98.6993,0,0,0,0,171.167
2011-11-01,481.2053,228.4999,276.8642,152.8063,125.51,122.6863,0,112.0907,166.8277,167.1111,119.033,0,0,113.9925,110.4698,95.1349,202.0623,260.368,0,160.0006,102.0786,121.6794,0,172.3777,0,0,160.5581,216.03,169.6626,179.0986,202.3508,0,146.909,121.4399,107.3667,125.0022,566.8599,98.1727,0,0,0,0,167.4553
2011-11-02,480.3367,227.5882,276.9545,153.173,125.539,120.6188,0,112.0723,165.3472,167.3201,119.1304,0,0,114.0805,110.2441,95.1332,203.772,259.3694,0,160.3166,102.326,120.8245,0,172.669,0,0,160.1379,213.8531,169.4009,177.9592,205.2181,0,148.1502,121.2168,107.2821,125.1444,571.5111,98.1125,0,0,0,0,168.7011
2011-11-03,481.0801,229.7674,278.2872,154.3318,126.3107,122.4016,0,112.1597,165.3879,169.8313,119.8187,0,0,114.7655,110.8064,95.1706,207.1611,258.2337,0,160.5216,102.4957,119.9863,0,175.3977,0,0,162.4475,215.2036,169.7655,177.0923,208.4855,0,148.2198,121.977,108.0952,125.1242,580.1139,97.7634,0,0,0,0,171.8372
2011-11-04,481.2881,229.1458,276.0102,152.8373,125.5549,121.9086,0,112.3633,165.3453,169.2416,119.4795,0,0,114.4629,110.8227,95.1785,204.8691,258.8892,0,160.6652,102.141,122.0669,0,173.7698,0,0,161.8324,215.4689,169.7216,177.9188,206.4595,0,148.5544,121.9386,108.1544,125.716,575.611,98.3675,0,0,0,0,170.7157
2011-11-05,481.2881,229.1458,276.0102,152.8373,125.5549,121.9086,0,112.3633,165.3453,169.2416,119.4795,0,0,114.4629,110.8227,95.1785,204.8691,258.8892,0,160.6652,102.141,122.0669,0,173.7698,0,0,161.8324,215.4689,169.7216,177.9188,206.4595,0,148.5544,121.9386,108.1544,125.716,575.611,98.3675,0,0,0,0,170.7157
2011-11-06,481.2881,229.1458,276.0102,152.8373,125.5549,121.9086,0,112.3633,165.3453,169.2416,119.4795,0,0,114.4629,110.8227,95.1785,204.8691,258.8892,0,160.6652,102.141,122.0669,0,173.7698,0,0,161.8324,215.4689,169.7216,177.9188,206.4595,0,148.5544,121.9386,108.1544,125.716,575.611,98.3675,0,0,0,0,170.7157
2011-11-07,481.1956,228.432,276.7631,153.143,123.283,120.9969,0,112.1888,165.3467,167.7467,119.0685,0,0,114.094,110.7975,95.162,203.4897,258.7659,0,160.7191,102.3624,121.3996,0,174.2233,0,0,161.7215,215.4629,169.8535,177.9176,205.5139,0,148.8695,121.9578,107.7281,125.442,572.7238,98.1045,0,0,0,0,169.4303
2011-11-08,482.1989,228.425,279.2178,153.8594,123.8472,121.7137,0,112.2408,165.0735,167.3101,119.359,0,0,114.389,111.1732,95.1602,203.3222,259.8607,0,159.5746,102.7299,120.9641,0,175.2159,0,0,161.5361,215.9455,170.0422,177.4439,206.901,0,149.8658,122.271,107.7783,125.5934,575.3091,98.1127,0,0,0,0,171.6717
2011-11-09,482.7007,225.2801,271.9931,153.0779,122.5895,121.1731,0,112.344,164.8341,163.817,117.8454,0,0,112.9326,110.3461,95.1302,199.6043,260.7883,0,157.4173,102.8214,121.3602,0,173.3614,0,0,158.8659,213.2509,169.748,177.4337,202.6723,0,147.7932,120.2871,106.5026,125.6836,565.4051,98.2547,0,0,0,0,168.9142
2011-11-10,483.466,224.4985,274.8269,153.143,122.6845,120.7504,0,112.2285,164.9211,162.3765,117.9481,0,0,112.9951,110.2518,95.0207,197.9316,258.1394,0,157.446,102.9396,119.5574,0,173.0966,0,0,159.6444,211.2339,169.8619,176.3941,202.1174,0,148.267,120.0817,106.0973,125.198,568.7496,97.6714,0,0,0,0,169.3582
2011-11-11,484.3549,227.1425,277.8481,154.1337,123.4894,120.769,0,112.3182,164.8888,164.3246,119.1498,0,0,114.1367,111.0562,95.0506,201.2633,258.6512,0,157.6891,103.512,120.3903,0,173.2328,0,0,161.0707,213.2639,170.0389,176.3718,205.3415,0,148.8925,121.205,106.9258,125.0844,573.6122,97.8478,0,0,0,0,170.1965
2011-11-12,484.3549,227.1425,277.8481,154.1337,123.4894,120.769,0,112.3182,164.8888,164.3246,119.1498,0,0,114.1367,111.0562,95.0506,201.2633,258.6512,0,157.6891,103.512,120.3903,0,173.2328,0,0,161.0707,213.2639,170.0389,176.3718,205.3415,0,148.8925,121.205,106.9258,125.0844,573.6122,97.8478,0,0,0,0,170.1965
2011-11-13,484.3549,227.1425,277.8481,154.1337,123.4894,120.769,0,112.3182,164.8888,164.3246,119.1498,0,0,114.1367,111.0562,95.0506,201.2633,258.6512,0,157.6891,103.512,120.3903,0,173.2328,0,0,161.0707,213.2639,170.0389,176.3718,205.3415,0,148.8925,121.205,106.9258,125.0844,573.6122,97.8478,0,0,0,0,170.1965
2011-11-14,483.9288,224.8571,274.0697,153.0329,122.3615,120.7882,0,112.085,164.8926,161.708,118.0041,0,0,113.0702,109.911,95.0011,195.5353,258.7558,0,157.1929,103.7125,120.7661,0,173.6243,0,0,158.8409,211.1385,169.8703,176.5033,202.2037,0,148.5128,119.6555,106.0224,125.3285,571.679,97.9111,0,0,0,0,168.4305
2011-11-15,485.5674,225.0477,274.1589,152.4386,121.2938,120.9787,0,112.2282,164.8246,161.1744,117.3348,0,0,112.4269,109.4848,94.993,195.352,257.9438,0,156.0547,103.7383,120.4586,0,173.1453,0,0,158.0434,209.2297,169.765,175.9568,200.0498,0,148.1251,119.0214,106.0137,125.0157,567.1072,97.8122,0,0,0,0,165.3047
2011-11-16,487.0351,224.1769,273.8429,152.6077,121.2542,120.9975,0,112.2651,165.5722,161.5411,117.1655,0,0,112.2568,109.017,94.9947,196.088,257.903,0,155.9113,103.7103,119.3759,0,172.879,0,0,157.579,208.8686,170.1928,175.8446,199.2493,0,147.534,118.5477,105.9721,125.1254,564.8163,97.7361,0,0,0,0,165.7977
2011-11-17,487.9086,221.2267,272.4797,151.6319,120.8467,121.0169,0,112.1458,164.2274,161.7326,116.7277,0,0,111.8459,108.964,94.9415,199.6186,257.8912,0,155.4769,103.7765,120.0165,0,171.2273,0,0,156.4307,205.9264,170.2772,175.967,198.2629,0,147.1146,117.9648,105.4327,124.8824,558.36,97.8023,0,0,0,0,164.2983
2011-11-18,488.7436,221.3947,271.4972,151.5778,121.1916,121.0365,0,112.0813,164.6971,162.7974,117.1823,0,0,112.2901,109.2776,94.908,202.4636,257.3645,0,154.1994,103.8969,119.1485,0,170.9661,0,0,156.8791,205.5377,170.4249,175.9823,200.1377,0,147.111,118.2668,105.3023,124.3989,558.2096,97.6357,0,0,0,0,164.9376
2011-11-19,488.7436,221.3947,271.4972,151.5778,121.1916,121.0365,0,112.0813,164.6971,162.7974,117.1823,0,0,112.2901,109.2776,94.908,202.4636,257.3645,0,154.1994,103.8969,119.1485,0,170.9661,0,0,156.8791,205.5377,170.4249,175.9823,200.1377,0,147.111,118.2668,105.3023,124.3989,558.2096,97.6357,0,0,0,0,164.9376
2011-11-20,488.7436,221.3947,271.4972,151.5778,121.1916,121.0365,0,112.0813,164.6971,162.7974,117.1823,0,0,112.2901,109.2776,94.908,202.4636,257.3645,0,154.1994,103.8969,119.1485,0,170.9661,0,0,156.8791,205.5377,170.4249,175.9823,200.1377,0,147.111,118.2668,105.3023,124.3989,558.2096,97.6357,0,0,0,0,164.9376
