rn,EURUSDCR Curncy,.EURUSDCC Index,.EURCSG Index,.EURCSF Index,.EURCSI Index,.USDCS Index,.ECBFEDTA Index,CESIEUR Index,CESIUSD Index,.EUREQFLO Index,WIRAWRLD Index,GTDEM10YR Corp,GTFRF10YR Corp,GTITL10YR Corp,USGG10YR Index,EUCRBRDT Index,USCRWTIC Index,MPMIEZCA Index,MPMIUSCA Index,.EURPERS Index,GTDEMII10YR Corp,GTFRFII10YR Corp,GTITLII10YR Corp,GTII10 Govt,CTOTEUR Index,CTOTUSD Index
2015-08-12,92.4557,-0.425,0.8892,1.1365,1.7643,1.483,-1654.5615,12,-4.1,1032100.6,11479195.6,0.603,0.925,1.821,2.148,49.38,43.3,53.9,55.7,290.3683,-0.403,-0.215,0.954,0.519,-4.96,-13.93
2015-08-13,92.1562,-0.45,0.9092,1.1535,1.7093,1.478,-1663.6934,12.2,-5.4,1033100.8,11479195.6,0.629,0.947,1.781,2.1854,48.61,42.23,53.9,55.7,281.5388,-0.397,-0.191,0.915,0.56,-4.76,-13.91
2015-08-14,91.9065,-0.44,0.9319,1.1825,1.7247,1.4759,-1665.4011,8.8,-4.4,1033100.8,11442180.2,0.659,0.978,1.81,2.1977,47.32,42.5,53.9,55.7,271.7109,-0.424,-0.196,0.897,0.571,-4.76,-13.92
2015-08-15,91.9065,-0.44,0.9319,1.1825,1.7247,1.4759,-1665.4011,8.8,-4.4,1033100.8,11442180.2,0.659,0.978,1.81,2.1977,47.32,42.5,53.9,55.7,271.7109,-0.424,-0.196,0.897,0.571,-4.76,-13.92
2015-08-16,91.9065,-0.44,0.9319,1.1825,1.7247,1.4759,-1665.4011,8.8,-4.4,1033100.8,11442180.2,0.659,0.978,1.81,2.1977,47.32,42.5,53.9,55.7,271.7109,-0.424,-0.196,0.897,0.571,-4.76,-13.92
2015-08-17,91.6567,-0.455,0.8851,1.137,1.6687,1.462,-1673.0269,10.2,-9.2,1033900.8,11442180.2,0.626,0.944,1.759,2.1678,47.52,41.87,53.9,55.7,261.1637,-0.463,-0.241,0.84,0.571,-4.63,-13.86
2015-08-18,91.2579,-0.46,0.8984,1.161,1.6977,1.4745,-1685.2282,10.8,-8.2,1034600.8,11442180.2,0.641,0.977,1.812,2.1925,47.54,42.62,53.9,55.7,270.0663,-0.42,-0.182,0.928,0.599,-4.62,-13.93
2015-08-19,91.4797,-0.46,0.8783,1.137,1.688,1.4683,-1676.323,10.4,-15.8,1034600.8,11442180.2,0.618,0.967,1.802,2.1256,45.3,40.8,53.9,55.7,272.3875,-0.423,-0.179,0.931,0.552,-4.44,-13.79
2015-08-20,92.6031,-0.47,0.84,1.1205,1.6878,1.4145,-1641.7525,10.1,-17.1,1026500.8,11442180.2,0.581,0.944,1.819,2.0679,45.06,41.14,53.9,55.7,282.0816,-0.438,-0.194,0.941,0.507,-4.45,-13.74
2015-08-21,94.1898,-0.47,0.8204,1.126,1.727,1.4237,-1584.6275,16.9,-18.2,1019600.8,11440917.2,0.563,0.948,1.857,2.0365,44.32,40.24,53.9,55.7,289.0053,-0.402,-0.142,1.038,0.501,-4.25,-13.64
2015-08-22,94.1898,-0.47,0.8204,1.126,1.727,1.4237,-1584.6275,16.9,-18.2,1019600.8,11440917.2,0.563,0.948,1.857,2.0365,44.32,40.24,53.9,55.7,289.0053,-0.402,-0.142,1.038,0.501,-4.25,-13.64
2015-08-23,94.1898,-0.47,0.8204,1.126,1.727,1.4237,-1584.6275,16.9,-18.2,1019600.8,11440917.2,0.563,0.948,1.857,2.0365,44.32,40.24,53.9,55.7,289.0053,-0.402,-0.142,1.038,0.501,-4.25,-13.64
2015-08-24,95.3711,-0.39,0.8468,1.1475,1.7354,1.4355,-1548.1732,15.6,-18.6,1016400.8,11440917.2,0.591,0.975,1.899,2.0034,40.74,38.09,53.9,55.7,294.7534,-0.328,-0.071,1.105,0.515,-3.93,-13.46
2015-08-25,94.4925,-0.38,0.9701,1.2745,1.801,1.4709,-1575.1953,17.9,-15.3,1013000.8,11440917.2,0.729,1.119,1.98,2.0714,41.6,39.13,53.9,55.7,276.4562,-0.254,0.007,1.121,0.542,-4.05,-13.6
2015-08-26,94.1765,-0.47,0.9355,1.235,1.7756,1.5032,-1572.7794,17.4,-9.3,1013650.8,11440917.2,0.703,1.079,1.975,2.1752,41.69,38.6,53.9,55.7,273.6736,-0.231,-0.002,1.155,0.631,-3.99,-13.66
2015-08-27,92.9424,-0.41,0.967,1.256,1.7415,1.4963,-1610.7633,18.1,-2.7,1013450.8,11440917.2,0.741,1.1,1.924,2.1841,45.74,42.56,53.9,55.7,265.5574,-0.232,-0.023,1.063,0.596,-4.37,-14.05
2015-08-28,92.5189,-0.46,0.9521,1.2345,1.7271,1.465,-1613.1095,14.6,-7.5,1013450.8,11428873.6,0.741,1.088,1.917,2.1807,48.27,45.22,53.9,55.7,265.5166,-0.306,-0.087,1.013,0.564,-4.68,-14.28
2015-08-29,92.5189,-0.46,0.9521,1.2345,1.7271,1.465,-1613.1095,14.6,-7.5,1013450.8,11428873.6,0.741,1.088,1.917,2.1807,48.27,45.22,53.9,55.7,265.5166,-0.306,-0.087,1.013,0.564,-4.68,-14.28
2015-08-30,92.5189,-0.46,0.9521,1.2345,1.7271,1.465,-1613.1095,14.6,-7.5,1013450.8,11428873.6,0.741,1.088,1.917,2.1807,48.27,45.22,53.9,55.7,265.5166,-0.306,-0.087,1.013,0.564,-4.68,-14.28
2015-08-31,92.6742,-0.505,1.0035,1.2965,1.7748,1.4804,-1608.2479,16.2,-8.2,1010850.8,11428873.6,0.797,1.151,1.959,2.2179,51.28,49.2,54.3,55.7,265.2824,-0.299,-0.084,1.015,0.582,-5.02,-14.67
2015-09-01,93.2267,-0.42,1.0127,1.311,1.8031,1.4484,-1591.104,24.8,-12.6,1010850.8,11428873.6,0.796,1.157,1.996,2.1524,47.56,45.41,54.3,55.7,268.9307,-0.299,-0.076,1.05,0.583,-4.64,-14.27
2015-09-02,92.9272,-0.49,0.9918,1.287,1.809,1.4762,-1601.0966,24.5,-15.9,1010859.8,11428873.6,0.781,1.13,1.983,2.1843,49.7,46.25,54.3,55.7,269.7701,-0.325,-0.092,1.071,0.626,-4.66,-14.36
2015-09-03,91.9494,-0.485,0.9653,1.2445,1.7838,1.4672,-1631.2902,27.1,-14.7,1011359.8,11428873.6,0.723,1.063,1.911,2.1596,49.97,46.75,54.3,55.7,264.3138,-0.373,-0.159,0.986,0.624,-4.79,-14.41
2015-09-04,92.2123,-0.5,0.9058,1.198,1.7964,1.4177,-1612.476,25.4,-15.6,1011359.8,11431325.8,0.666,1.013,1.876,2.1244,48.68,46.05,54.3,55.7,268.9549,-0.398,-0.165,0.972,0.611,-4.63,-14.34
2015-09-05,92.2123,-0.5,0.9058,1.198,1.7964,1.4177,-1612.476,25.4,-15.6,1011359.8,11431325.8,0.666,1.013,1.876,2.1244,48.68,46.05,54.3,55.7,268.9549,-0.398,-0.165,0.972,0.611,-4.63,-14.34
2015-09-06,92.2123,-0.5,0.9058,1.198,1.7964,1.4177,-1612.476,25.4,-15.6,1011359.8,11431325.8,0.666,1.013,1.876,2.1244,48.68,46.05,54.3,55.7,268.9549,-0.398,-0.165,0.972,0.611,-4.63,-14.34
2015-09-07,92.3759,-0.495,0.9022,1.3015,1.7926,1.4177,-1607.3394,23,-16.1,1011359.8,11431325.8,0.674,1.123,1.89,2.1244,46.9,46.05,54.3,55.7,269.9013,-0.352,-0.093,1.006,0.611,-4.62,-14.36
2015-09-08,92.4982,-0.49,0.9002,1.2675,1.7511,1.4501,-1603.4869,22.8,-16.6,1010909.8,11431325.8,0.675,1.1,1.831,2.1828,48.24,45.94,54.3,55.7,257.6752,-0.332,-0.093,0.97,0.65,-4.71,-14.36
2015-09-09,92.298,-0.5,0.9257,1.2655,1.744,1.4597,-1611.9779,22.7,-16.9,1009909.8,11431325.8,0.697,1.098,1.837,2.2006,46.49,44.15,54.3,55.7,250.7398,-0.334,-0.107,0.984,0.641,-4.53,-14.22
2015-09-10,93.1563,-0.5,0.9216,1.264,1.751,1.489,-1585.5243,23,-16.6,1009909.8,11431325.8,0.694,1.096,1.86,2.222,48.08,45.92,54.3,55.7,255.2059,-0.328,-0.076,1.011,0.624,-4.73,-14.36
2015-09-11,93.7665,-0.45,0.8859,1.2315,1.7199,1.483,-1544.7549,24.6,-22.2,1007909.8,11335958.4,0.652,1.058,1.832,2.1883,47.41,44.63,54.3,55.7,260.7494,-0.391,-0.112,0.991,0.599,-4.67,-14.26
2015-09-12,93.7665,-0.45,0.8859,1.2315,1.7199,1.483,-1544.7549,24.6,-22.2,1007909.8,11335958.4,0.652,1.058,1.832,2.1883,47.41,44.63,54.3,55.7,260.7494,-0.391,-0.112,0.991,0.599,-4.67,-14.26
2015-09-13,93.7665,-0.45,0.8859,1.2315,1.7199,1.483,-1544.7549,24.6,-22.2,1007909.8,11335958.4,0.652,1.058,1.832,2.1883,47.41,44.63,54.3,55.7,260.7494,-0.391,-0.112,0.991,0.599,-4.67,-14.26
2015-09-14,93.6075,-0.51,0.8932,1.237,1.7391,1.4575,-1549.6707,24.5,-20.3,1009609.8,11335958.4,0.654,1.059,1.851,2.1831,45.52,44,54.3,55.7,263.0186,-0.398,-0.113,0.992,0.621,-4.63,-14.18
2015-09-15,93.3079,-0.515,0.9741,1.322,1.7696,1.4843,-1558.9849,20.4,-24.7,1016109.8,11335958.4,0.742,1.137,1.892,2.2867,46.12,44.59,54.3,55.7,256.3502,-0.311,-0.046,1.013,0.713,-4.64,-14.21
2015-09-16,93.5211,-0.43,0.9958,1.3505,1.7763,1.4832,-1561.854,15.9,-23.5,1016109.8,11335958.4,0.773,1.165,1.918,2.294,47.95,47.15,54.3,55.7,253.5362,-0.307,-0.032,1.002,0.724,-4.79,-14.44
2015-09-17,93.4779,-0.5,0.9867,1.338,1.7383,1.5108,-1563.1477,15.3,-27.3,1019059.9,11335958.4,0.779,1.163,1.902,2.1903,47.61,46.9,54.3,55.7,247.569,-0.308,-0.05,0.993,0.611,-4.73,-14.41
2015-09-18,93.4265,-0.47,0.9001,1.22,1.6347,1.4559,-1547.7147,14.5,-27.4,1020059.9,11330378.5,0.662,1.031,1.761,2.1336,46.15,44.68,54.3,55.7,244.4137,-0.4,-0.153,0.879,0.571,-4.49,-14.2
2015-09-19,93.4265,-0.47,0.9001,1.22,1.6347,1.4559,-1547.7147,14.5,-27.4,1020059.9,11330378.5,0.662,1.031,1.761,2.1336,46.15,44.68,54.3,55.7,244.4137,-0.4,-0.153,0.879,0.571,-4.49,-14.2
2015-09-20,93.4265,-0.47,0.9001,1.22,1.6347,1.4559,-1547.7147,14.5,-27.4,1020059.9,11330378.5,0.662,1.031,1.761,2.1336,46.15,44.68,54.3,55.7,244.4137,-0.4,-0.153,0.879,0.571,-4.49,-14.2
2015-09-21,92.7218,-0.495,0.9194,1.243,1.6578,1.495,-1569.8344,11.7,-27.7,1022559.9,11330378.5,0.683,1.058,1.804,2.2012,46.93,46.68,54.3,55.7,246.2198,-0.41,-0.158,0.901,0.644,-4.61,-14.34
2015-09-22,91.9841,-0.495,0.8537,1.164,1.6246,1.4599,-1592.995,12.4,-28.3,1024059.9,11330378.5,0.589,0.968,1.747,2.1337,47.22,45.83,54.3,55.7,252.3048,-0.504,-0.236,0.846,0.605,-4.57,-14.33
2015-09-23,92.3957,-0.5,0.8533,1.167,1.6149,1.4504,-1589.6584,14.5,-28.2,1034859.9,11330378.5,0.596,0.975,1.738,2.1497,45.92,44.37,54.3,55.7,252.4293,-0.512,-0.267,0.834,0.626,-4.41,-14.15
2015-09-24,93.0637,-0.49,0.8516,1.1615,1.6127,1.4469,-1568.5796,16.9,-27.5,1035159.9,11330378.5,0.602,0.992,1.741,2.1266,46.59,44.79,54.3,55.7,254.7843,-0.498,-0.26,0.85,0.631,-4.48,-14.23
2015-09-25,92.5658,-0.5,0.8937,1.2075,1.6532,1.4705,-1563.6875,15.9,-25,1039159.9,11326854.3,0.647,1.044,1.793,2.1623,46.67,45.7,54.3,55.7,249.5216,-0.459,-0.209,0.878,0.694,-4.5,-14.25
2015-09-26,92.5658,-0.5,0.8937,1.2075,1.6532,1.4705,-1563.6875,15.9,-25,1039159.9,11326854.3,0.647,1.044,1.793,2.1623,46.67,45.7,54.3,55.7,249.5216,-0.459,-0.209,0.878,0.694,-4.5,-14.25
2015-09-27,92.5658,-0.5,0.8937,1.2075,1.6532,1.4705,-1563.6875,15.9,-25,1039159.9,11326854.3,0.647,1.044,1.793,2.1623,46.67,45.7,54.3,55.7,249.5216,-0.459,-0.209,0.878,0.694,-4.5,-14.25
2015-09-28,92.9196,-0.485,0.8448,1.1715,1.6166,1.4266,-1552.4188,21.2,-23.8,1039159.9,11326854.3,0.585,0.996,1.743,2.0949,45.86,44.43,54.3,55.7,251.1657,-0.466,-0.241,0.841,0.71,-4.4,-14.19
2015-09-29,93.108,-0.495,0.8362,1.1625,1.5848,1.4022,-1546.3913,35.8,-20.4,1042159.9,11326854.3,0.582,0.989,1.713,2.0508,46.46,45.23,54.3,55.7,249.1643,-0.442,-0.229,0.843,0.652,-4.37,-14.29
2015-09-30,92.453,-0.51,0.8413,1.1615,1.5982,1.4078,-1553.7213,33,-20.5,1040059.9,11326854.3,0.586,0.984,1.723,2.0368,47.13,45.09,53.6,55,249.0376,-0.419,-0.244,0.832,0.607,-4.33,-14.27
2015-10-01,92.567,-0.505,0.8063,1.1295,1.5791,1.392,-1550.0524,31.6,-22.3,1032559.9,11326854.3,0.535,0.928,1.68,2.0368,47.19,44.74,53.6,55,246.5324,-0.486,-0.304,0.773,0.577,-4.17,-14.24
2015-10-02,92.7305,-0.45,0.7783,1.0905,1.5692,1.4134,-1537.8529,31.3,-29.7,1027459.9,11328682.3,0.509,0.891,1.63,1.9929,47.41,45.54,53.6,55,245.6619,-0.505,-0.335,0.707,0.5,-4.24,-14.36
2015-10-03,92.7305,-0.45,0.7783,1.0905,1.5692,1.4134,-1537.8529,31.3,-29.7,1027459.9,11328682.3,0.509,0.891,1.63,1.9929,47.41,45.54,53.6,55,245.6619,-0.505,-0.335,0.707,0.5,-4.24,-14.36
2015-10-04,92.7305,-0.45,0.7783,1.0905,1.5692,1.4134,-1537.8529,31.3,-29.7,1027459.9,11328682.3,0.509,0.891,1.63,1.9929,47.41,45.54,53.6,55,245.6619,-0.505,-0.335,0.707,0.5,-4.24,-14.36
2015-10-05,92.4889,-0.52,0.8272,1.138,1.5864,1.451,-1545.4707,18.7,-29.7,1027459.9,11328682.3,0.565,0.946,1.653,2.0562,48.49,46.26,53.6,55,239.3628,-0.484,-0.301,0.714,0.544,-4.34,-14.4
2015-10-06,93.1154,-0.515,0.8461,1.164,1.6137,1.4304,-1525.5068,13.9,-29.4,1028959.9,11328682.3,0.595,0.976,1.691,2.0315,51.47,48.53,53.6,55,237.1196,-0.479,-0.309,0.737,0.505,-4.58,-14.62
2015-10-07,92.9482,-0.515,0.8443,1.1545,1.6251,1.4418,-1532.8345,8.4,-28.9,1030459.9,11328682.3,0.592,0.965,1.702,2.0668,51.22,47.81,53.6,55,234.4842,-0.513,-0.331,0.731,0.514,-4.57,-14.61
2015-10-08,93.2687,-0.515,0.8358,1.146,1.6111,1.471,-1522.5898,8.4,-26.8,1037159.9,11328682.3,0.585,0.956,1.685,2.104,52.71,49.43,53.6,55,235.0041,-0.529,-0.326,0.72,0.524,-4.79,-14.84
2015-10-09,93.8952,-0.515,0.8658,1.1735,1.62,1.4511,-1496.4186,9,-26.3,1038859.9,11307761.8,0.615,0.986,1.692,2.0881,52.03,49.63,53.6,55,234.5093,-0.504,-0.269,0.692,0.556,-4.87,-14.83
2015-10-10,93.8952,-0.515,0.8658,1.1735,1.62,1.4511,-1496.4186,9,-26.3,1038859.9,11307761.8,0.615,0.986,1.692,2.0881,52.03,49.63,53.6,55,234.5093,-0.504,-0.269,0.692,0.556,-4.87,-14.83
2015-10-11,93.8952,-0.515,0.8658,1.1735,1.62,1.4511,-1496.4186,9,-26.3,1038859.9,11307761.8,0.615,0.986,1.692,2.0881,52.03,49.63,53.6,55,234.5093,-0.504,-0.269,0.692,0.556,-4.87,-14.83
2015-10-12,94.067,-0.49,0.8363,1.1455,1.6002,1.4511,-1490.8908,8.7,-24.3,1041359.9,11307761.8,0.577,0.951,1.679,2.0881,49.67,47.1,53.6,55,239.564,-0.544,-0.289,0.695,0.556,-4.72,-14.6
2015-10-13,94.156,-0.48,0.8407,1.145,1.5725,1.427,-1487.9952,6,-24.1,1049559.9,11307761.8,0.586,0.956,1.655,2.0439,48.43,46.66,53.6,55,237.193,-0.527,-0.308,0.688,0.523,-4.7,-14.53
2015-10-14,94.6089,-0.48,0.8031,1.1145,1.5399,1.4231,-1492.0366,6,-26.7,1056159.9,11307761.8,0.54,0.911,1.627,1.9718,47.83,46.64,53.6,55,242.0441,-0.551,-0.328,0.685,0.479,-4.71,-14.55
2015-10-15,94.2437,-0.405,0.8131,1.123,1.5547,1.4207,-1503.6187,6,-18.5,1058359.9,11307761.8,0.549,0.922,1.644,2.0175,48.67,46.38,53.6,55,243.5087,-0.571,-0.323,0.722,0.518,-4.65,-14.54
2015-10-16,93.8038,-0.475,0.8191,1.124,1.521,1.4245,-1508.2001,6.1,-14.8,1059360,11310416.5,0.547,0.916,1.602,2.0334,49.04,47.26,53.6,55,240.3056,-0.582,-0.335,0.664,0.55,-4.67,-14.63
2015-10-17,93.8038,-0.475,0.8191,1.124,1.521,1.4245,-1508.2001,6.1,-14.8,1059360,11310416.5,0.547,0.916,1.602,2.0334,49.04,47.26,53.6,55,240.3056,-0.582,-0.335,0.664,0.55,-4.67,-14.63
2015-10-18,93.8038,-0.475,0.8191,1.124,1.521,1.4245,-1508.2001,6.1,-14.8,1059360,11310416.5,0.547,0.916,1.602,2.0334,49.04,47.26,53.6,55,240.3056,-0.582,-0.335,0.664,0.55,-4.67,-14.63
2015-10-19,93.5873,-0.445,0.8342,1.1385,1.5126,1.4362,-1515.0655,6.8,-11.3,1059360,11310416.5,0.564,0.93,1.594,2.0228,47.58,45.89,53.6,55,230.5118,-0.584,-0.349,0.64,0.564,-4.51,-14.52
2015-10-20,93.8337,-0.45,0.8704,1.182,1.5614,1.438,-1507.1438,7.5,-7.2,1061160,11310416.5,0.625,0.995,1.661,2.067,46.78,45.55,53.6,55,229.7681,-0.518,-0.293,0.697,0.581,-4.54,-14.49
2015-10-21,93.7825,-0.445,0.826,1.13,1.5183,1.4019,-1505.3962,9,-5.6,1066760,11310416.5,0.567,0.928,1.604,2.0228,45.94,44.65,53.6,55,233.1009,-0.557,-0.354,0.63,0.571,-4.37,-14.37
2015-10-22,92.0531,-0.515,0.815,1.102,1.4583,1.4257,-1560.5838,8.7,-5.3,1073560,11310416.5,0.495,0.838,1.448,2.0263,46.29,44.83,53.6,55,230.6994,-0.661,-0.461,0.45,0.541,-4.38,-14.4
2015-10-23,91.0678,-0.475,0.8328,1.1115,1.4834,1.4453,-1578.04,22.2,-0.1,1073560,11302346.3,0.511,0.85,1.498,2.0866,46.04,43.65,53.6,55,228.3298,-0.675,-0.476,0.452,0.564,-4.24,-14.36
2015-10-24,91.0678,-0.475,0.8328,1.1115,1.4834,1.4453,-1578.04,22.2,-0.1,1073560,11302346.3,0.511,0.85,1.498,2.0866,46.04,43.65,53.6,55,228.3298,-0.675,-0.476,0.452,0.564,-4.24,-14.36
2015-10-25,91.0678,-0.475,0.8328,1.1115,1.4834,1.4453,-1578.04,22.2,-0.1,1073560,11302346.3,0.511,0.85,1.498,2.0866,46.04,43.65,53.6,55,228.3298,-0.675,-0.476,0.452,0.564,-4.24,-14.36
2015-10-26,91.3637,-0.475,0.8271,1.1135,1.469,1.4192,-1568.4883,20.3,-7.7,1075360,11302346.3,0.499,0.847,1.492,2.0564,45.43,43.98,53.6,55,233.4712,-0.694,-0.48,0.445,0.57,-4.03,-14.31
2015-10-27,91.2296,-0.44,0.7836,1.073,1.4308,1.4161,-1572.7335,18.1,-10.1,1076960.4,11302346.3,0.442,0.793,1.44,2.037,45.08,43.2,53.6,55,237.3537,-0.725,-0.504,0.412,0.552,-3.98,-14.22
2015-10-28,91.4594,-0.435,0.7849,1.071,1.3982,1.398,-1553.2715,19.9,-10,1075960.4,11302346.3,0.438,0.782,1.405,2.1009,47.19,45.94,53.6,55,237.8848,-0.737,-0.516,0.381,0.63,-4.15,-14.48
2015-10-29,90.6393,-0.55,0.8574,1.149,1.4406,1.4489,-1579.5385,25.7,-10.5,1074560.4,11302346.3,0.53,0.871,1.477,2.1725,46.62,46.06,53.6,55,237.7048,-0.652,-0.454,0.447,0.651,-4.08,-14.5
2015-10-30,90.9597,-0.55,0.8341,1.141,1.4459,1.4181,-1556.2443,32.7,-12.7,1074860.4,11297649.1,0.517,0.864,1.479,2.1421,47.62,46.59,53.6,55,238.75,-0.659,-0.452,0.453,0.614,-4.22,-14.52
2015-10-31,90.9597,-0.55,0.8341,1.141,1.4459,1.4181,-1556.2443,32.7,-12.7,1074860.4,11297649.1,0.517,0.864,1.479,2.1421,47.62,46.59,53.9,55,238.75,-0.659,-0.452,0.453,0.614,-4.22,-14.52
2015-11-01,90.9597,-0.55,0.8341,1.141,1.4459,1.4181,-1556.2443,32.7,-12.7,1074860.4,11297649.1,0.517,0.864,1.479,2.1421,47.62,46.59,53.9,55,238.75,-0.659,-0.452,0.453,0.614,-4.22,-14.52
2015-11-02,91.0818,-0.525,0.8641,1.1795,1.5878,1.4178,-1552.2468,32.3,-13.1,1074860.4,11297649.1,0.557,0.924,1.646,2.1709,47.79,46.14,53.9,55,245.3645,-0.604,-0.358,0.531,0.619,-4.1,-14.49
2015-11-03,90.5675,-0.555,0.8964,1.1965,1.6115,1.4448,-1568.7698,32.4,-13.4,1074860.4,11297649.1,0.573,0.936,1.657,2.2105,48.9,47.9,53.9,55,239.0929,-0.601,-0.353,0.512,0.622,-4.26,-14.65
2015-11-04,89.7144,-0.56,0.9194,1.209,1.6227,1.4134,-1596.5822,33.1,-6.5,1072860.4,11297649.1,0.598,0.953,1.668,2.225,47.59,46.32,53.9,55,235.2349,-0.587,-0.366,0.508,0.65,-4.1,-14.47
2015-11-05,89.7868,-0.565,0.9266,1.1955,1.6324,1.4067,-1594.1837,27.7,-8.4,1072260.4,11297649.1,0.606,0.946,1.696,2.2323,46.91,45.2,53.9,55,237.4728,-0.582,-0.344,0.549,0.672,-4.11,-14.43
2015-11-06,88.7601,-0.58,0.9863,1.2415,1.7013,1.4393,-1623.0332,22.1,-8.4,1072260.4,11305493.3,0.692,1.02,1.787,2.3252,46.6,44.29,53.9,55,235.7597,-0.512,-0.291,0.619,0.735,-4.1,-14.36
2015-11-07,88.7601,-0.58,0.9863,1.2415,1.7013,1.4393,-1623.0332,22.1,-8.4,1072260.4,11305493.3,0.692,1.02,1.787,2.3252,46.6,44.29,53.9,55,235.7597,-0.512,-0.291,0.619,0.735,-4.1,-14.36
2015-11-08,88.7601,-0.58,0.9863,1.2415,1.7013,1.4393,-1623.0332,22.1,-8.4,1072260.4,11305493.3,0.692,1.02,1.787,2.3252,46.6,44.29,53.9,55,235.7597,-0.512,-0.291,0.619,0.735,-4.1,-14.36
2015-11-09,88.8985,-0.595,0.9924,1.249,1.6817,1.4615,-1618.4961,23.4,0.6,1072260.4,11305493.3,0.661,0.986,1.743,2.3436,46.34,43.87,53.9,55,240.9962,-0.572,-0.341,0.558,0.734,-4.04,-14.37
2015-11-10,88.4584,-0.605,0.9751,1.23,1.6448,1.4675,-1632.6413,23.7,0.9,1072260.4,11305493.3,0.62,0.946,1.685,2.3419,45.84,44.21,53.9,55,238.7128,-0.607,-0.408,0.504,0.764,-4.13,-14.48
2015-11-11,88.6546,-0.625,0.9721,1.2185,1.597,1.4557,-1628.5459,23.8,1,1069260.4,11305493.3,0.61,0.93,1.629,2.3301,44.95,42.93,53.9,55,234.9727,-0.588,-0.373,0.481,0.764,-4.03,-14.37
2015-11-12,89.0657,-0.62,0.9646,1.2165,1.5775,1.441,-1615.2014,23.4,0.5,1068960.4,11305493.3,0.607,0.923,1.607,2.3116,43.34,41.75,53.9,55,230.2155,-0.584,-0.357,0.477,0.756,-3.94,-14.29
2015-11-13,89.0139,-0.64,0.9304,1.1795,1.5454,1.4311,-1602.2905,22.9,0.5,1067760.4,11304855.8,0.558,0.873,1.563,2.2658,42.16,40.74,53.9,55,229.5414,-0.605,-0.41,0.467,0.725,-3.94,-14.23
2015-11-14,89.0139,-0.64,0.9304,1.1795,1.5454,1.4311,-1602.2905,22.9,0.5,1067760.4,11304855.8,0.558,0.873,1.563,2.2658,42.16,40.74,53.9,55,229.5414,-0.605,-0.41,0.467,0.725,-3.94,-14.23
2015-11-15,89.0139,-0.64,0.9304,1.1795,1.5454,1.4311,-1602.2905,22.9,0.5,1067760.4,11304855.8,0.558,0.873,1.563,2.2658,42.16,40.74,53.9,55,229.5414,-0.605,-0.41,0.467,0.725,-3.94,-14.23
2015-11-16,88.359,-0.64,0.8984,1.1585,1.5519,1.4166,-1623.4812,24.9,1.5,1067760.4,11304855.8,0.529,0.851,1.567,2.2676,42.69,41.74,53.9,55,229.8723,-0.629,-0.431,0.494,0.735,-4,-14.29
2015-11-17,87.9683,-0.675,0.9052,1.161,1.554,1.4147,-1636.0884,26.5,-2.8,1067760.4,11304855.8,0.523,0.847,1.564,2.2658,41.71,40.67,53.9,55,224.4837,-0.625,-0.43,0.474,0.717,-3.88,-14.19
2015-11-18,87.9082,-0.665,0.8826,1.1255,1.517,1.3972,-1632.675,25,-9,1066260.4,11304855.8,0.505,0.825,1.522,2.2728,42.1,40.75,53.9,55,223.2086,-0.644,-0.442,0.444,0.695,-3.87,-14.21
2015-11-19,88.6166,-0.655,0.8617,1.113,1.4996,1.3562,-1609.6066,24.6,-8.6,1065360.4,11304855.8,0.478,0.808,1.51,2.2482,41.97,40.54,53.9,55,221.9285,-0.661,-0.469,0.449,0.652,-3.8,-14.17
2015-11-20,87.9534,-0.66,0.871,1.129,1.499,1.3451,-1620.3461,24,-9.1,1062960.4,11292365.5,0.479,0.816,1.494,2.2623,42.26,40.39,53.9,55,223.6931,-0.65,-0.455,0.45,0.641,-3.7,-14.22
2015-11-21,87.9534,-0.66,0.871,1.129,1.499,1.3451,-1620.3461,24,-9.1,1062960.4,11292365.5,0.479,0.816,1.494,2.2623,42.26,40.39,53.9,55,223.6931,-0.65,-0.455,0.45,0.641,-3.7,-14.22
2015-11-22,87.9534,-0.66,0.871,1.129,1.499,1.3451,-1620.3461,24,-9.1,1062960.4,11292365.5,0.479,0.816,1.494,2.2623,42.26,40.39,53.9,55,223.6931,-0.65,-0.455,0.45,0.641,-3.7,-14.22
2015-11-23,87.7353,-0.965,0.9243,1.1855,1.5206,1.3203,-1627.3464,32.8,-12.8,1064360.4,11292365.5,0.529,0.868,1.519,2.2377,43.21,40.05,53.9,55,226.3051,-0.62,-0.408,0.432,0.607,-3.73,-14.2
2015-11-24,87.9559,-0.74,0.899,1.1505,1.5155,1.3073,-1620.0768,35.4,-17.2,1063161.9,11292365.5,0.516,0.847,1.506,2.2377,44.33,41.27,53.9,55,226.4689,-0.66,-0.463,0.378,0.606,-3.85,-14.28
2015-11-25,87.755,-0.765,0.8919,1.136,1.4688,1.2999,-1616.9057,34.2,-16.5,1063161.9,11292365.5,0.47,0.799,1.429,2.2341,44.64,41.79,53.9,55,222.6229,-0.705,-0.535,0.317,0.607,-3.83,-14.29
2015-11-26,87.6783,-0.71,0.8905,1.132,1.466,1.2999,-1619.3289,34.8,-16.1,1063161.9,11292365.5,0.469,0.797,1.427,2.2341,43.56,41.79,53.9,55,222.3415,-0.722,-0.568,0.298,0.607,-3.83,-14.29
