,AUDCAD,AUDCHF,AUDJPY,AUDNOK,AUDNZD,AUDSEK,AUDUSD,CADCHF,CADJPY,CADNOK,CADSEK,CHFJPY,CHFNOK,CHFSEK,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNOK,EURNZD,EURSEK,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNOK,GBPNZD,GBPSEK,GBPUSD,NOKJPY,NOKSEK,NZDCAD,NZDCHF,NZDJPY,NZDNOK,NZDSEK,NZDUSD,SEKJPY,USDCAD,USDCHF,USDJPY,USDNOK,USDSEK,
1992-02-28,0.002344712,-0.003489387,-0.002121179,-0.005475446,0.001301387,-0.004857192,0.001001367,-0.005834034,-0.004466037,-0.007819953,-0.007201584,0.001368512,-0.001986285,-0.001368158,0.002398524,0.004743405,-0.001091144,0.001796525,0.000277209,-0.003077365,0.003700012,-0.002459091,0.003400012,0.000601835,0.00294674,-0.002887816,-0.001519633,-0.004873934,0.001903308,-0.004255552,0.001603134,0.003355021,0.00061815,0.001043323,-0.004790666,-0.003422562,-0.006776644,-0.006158352,-0.000300094,0.002736624,0.001343068,-0.004490488,-0.003122278,-0.00647646,-0.005858338,
1992-03-02,0.002536141,0.005715262,0.005024165,0.004355611,-0.000382838,0.004034636,0,0.00317912,0.002488024,0.001819469,0.001498495,-0.000691097,-0.001359651,-0.001680626,0.000305297,0.002841438,0.006020559,0.002298748,0.005329462,0.004660908,-7.7541E-05,0.004339933,0.000305297,-0.001993451,0.000542691,0.003721811,0.003030714,0.00236216,-0.002376289,0.002041185,-0.001993451,0.000668554,-0.000320975,0.002918979,0.0060981,0.005407003,0.004738449,0.004417474,0.000382838,0.000989529,0.002536141,0.005715262,0.005024165,0.004355611,0.004034636,
1992-03-03,0.002054128,0.008691677,0.006485549,0.004305062,-0.00239866,0.004046586,-0.002326063,0.006639025,0.00442809,0.002255571,0.001999509,-0.002228111,-0.004376405,-0.004624829,-0.009377177,-0.007319101,-0.000662131,-0.003258228,-0.002894347,-0.00504275,-0.011783854,-0.005290723,-0.011731496,-0.006113451,-0.004054825,0.002601548,0.000376454,-0.001785309,-0.008519575,-0.00203722,-0.008460013,0.002168931,-0.000254048,0.004450314,0.011083765,0.008883998,0.006695064,0.006433882,7.77591E-05,0.002427286,0.004363472,0.010982755,0.008787367,0.006603714,0.006343253,
1992-03-04,0.003094941,0.011957748,0.009944489,0.008560215,0.001771085,0.008561493,0.000920825,0.008865215,0.006844456,0.005471987,0.005476757,-0.002043893,-0.003383522,-0.00336871,-0.009190419,-0.006089747,0.002796479,0.000907284,0.000757374,-0.000594535,-0.007419251,-0.000582922,-0.008290284,-0.010103209,-0.007001437,0.001888617,-0.000153368,-0.001502342,-0.008331724,-0.001489715,-0.009204942,0.001354718,1.09268E-05,0.001324016,0.010185134,0.008168252,0.00679125,0.006794535,-0.000853696,0.001345465,0.002171253,0.011013377,0.009002526,0.007625413,0.007627808,
1992-03-05,-0.001693379,-2.90881E-06,0.001351392,0.003107817,0.001596171,0.00376148,0.001677171,0.001689047,0.003047328,0.004797506,0.005449327,0.001355543,0.003113282,0.003767447,-0.001217526,-0.002913908,-0.001219488,0.00435579,0.00013448,0.001898296,0.00038108,0.002554379,0.000459886,-0.005584382,-0.007281352,-0.005582674,-0.004238515,-0.002457958,-0.003986689,-0.001796891,-0.003916655,-0.001771505,0.000658408,-0.003287902,-0.001596645,-0.000246582,0.001515187,0.002170381,7.7735E-05,-0.002435584,-0.003358512,-0.001670522,-0.000323517,0.001435233,0.002089264,
1992-03-06,0.00109751,-0.003863465,0.000355841,0.00363067,-0.000905979,0.002618532,0.001528104,-0.004960083,-0.000743266,0.002535462,0.00152448,0.004231526,0.007495188,0.006478147,0.001935068,0.00303444,-0.001936584,0.000665731,0.002294403,0.005567729,0.001028193,0.004551789,0.003470253,0.001268422,0.002368151,-0.002603958,0.00162692,0.004903636,0.000361041,0.003888056,0.002802624,-0.003294467,-0.001010501,0.002002551,-0.002957544,0.001262424,0.004533019,0.003520266,0.002435029,-0.002281532,-0.000426018,-0.005374455,-0.00116833,0.002104764,0.001096587,
1992-03-09,0.006284279,-0.001574116,0.003736412,-0.004015538,0.003007341,-0.004216462,0.002696923,-0.007853451,-0.002555908,-0.010288096,-0.010483601,0.005318142,-0.002445122,-0.002647629,-0.001316567,0.004977101,-0.002892161,0.000107063,0.002423943,-0.005335966,0.001694943,-0.005536157,0.001382071,-0.001424177,0.004871284,-0.003000166,0.002317298,-0.005444581,0.00158817,-0.005644756,0.001275074,0.007779443,-0.000204871,0.003276869,-0.004576898,0.00072585,-0.007014361,-0.007212621,-0.000315501,0.007992165,0.003585968,-0.004254484,0.001039474,-0.006687959,-0.006886039,
1992-03-10,0.001926541,0.004590616,0.006107942,0.003430085,-0.001302269,0.003261273,9.06703E-05,0.00266551,0.004179059,0.001506941,0.001339701,0.001509474,-0.001156732,-0.001321934,-0.005035869,-0.003106565,-0.000434949,-0.001152178,0.001074731,-0.001592045,-0.00634137,-0.001757018,-0.004954581,-0.003882769,-0.001952941,0.000718529,0.002230902,-0.000440066,-0.005188308,-0.000606034,-0.003799242,0.002672468,-0.000166341,0.003227582,0.005889974,0.007409426,0.004728439,0.00455862,0.001394667,0.002841843,0.001832658,0.004491794,0.006005986,0.003333599,0.003165221,
1992-03-11,-0.003408255,-0.008160012,0.00424628,-0.006088626,-0.002558809,-0.006237302,-0.002485089,-0.004754421,0.007658478,-0.002686135,-0.002837476,0.0124318,0.002065556,0.001910349,0.007681914,0.00426883,-0.00049578,-0.000150297,0.011943127,0.001571571,0.005121483,0.001416636,0.005207308,0.007834505,0.004420542,-0.00034543,0.012096989,0.001722323,0.005273455,0.001567226,0.005359543,0.010369715,-0.00015373,-0.000849886,-0.005602396,0.006805628,-0.003533878,-0.00368451,7.76627E-05,0.010532212,-0.000925901,-0.005670873,0.006717654,-0.003605522,-0.003755826,
1992-03-12,-0.00032294,0.005424259,0.005179424,0.005879128,-0.000763648,0.005787576,-0.00107151,0.005747684,0.005503504,0.00620224,0.006110408,-0.000254415,0.000460165,0.000372265,-0.004882335,-0.005205194,0.000552297,0.001740378,0.000298653,0.001012201,-0.005647679,0.000923887,-0.005963166,-0.006628361,-0.006951179,-0.00119026,-0.001446821,-0.000728671,-0.007394258,-0.000815917,-0.007712283,-0.000716339,-8.7676E-05,0.000440449,0.006186457,0.005943101,0.006640512,0.006548399,-0.000306592,-0.000628928,0.000745471,0.006482731,0.006240317,0.00693592,0.006843699,
1992-03-13,0.004333272,-0.003857849,-0.006846762,-0.002970425,0.001936292,-0.004806693,0.00108407,-0.008189291,-0.011185814,-0.007297972,-0.00913151,-0.002984136,0.000884588,-0.00095523,0.003564145,0.007902284,-0.000300213,0.003297748,-0.003286556,0.000585144,0.00550335,-0.001255562,0.004655067,0.000261314,0.004601444,-0.0036027,-0.006595842,-0.002714096,0.002200761,-0.004553434,0.001347545,-0.00387431,-0.00184087,0.002397021,-0.005791622,-0.008783379,-0.004902616,-0.006737277,-0.000854837,-0.002028757,0.003245982,-0.004931661,-0.007917881,-0.004044624,-0.005877243,
1992-03-16,0.000974953,-0.000890858,0.004077294,-0.000549689,0.002483581,0.000544841,0.000413229,-0.00186543,0.003101551,-0.001523579,-0.000428476,0.004972208,0.000340725,0.00143533,0.001125039,0.002100882,0.000232653,-0.00044603,0.005207331,0.00057342,0.003611298,0.0016684,0.001540171,0.0015722,0.002548351,0.000679251,0.005656288,0.001019841,0.004059406,0.002114951,0.001988066,0.004633827,0.001095549,-0.001507713,-0.003371918,0.001591572,-0.003029093,-0.001933419,-0.002072774,0.003537282,0.000561595,-0.001301489,0.003659459,-0.000960527,0.000132807,
1992-03-17,0.000283859,-0.006616418,-0.002679865,-0.006029219,0.002340783,-0.00641825,0.002964599,-0.006900461,-0.002964116,-0.006313053,-0.00670197,0.003947503,0.000583279,0.000191062,0.005156588,0.005440471,-0.001468393,-0.003078552,0.002478726,-0.000883941,0.007500406,-0.001275626,0.008130095,0.008241494,0.008525327,0.001612906,0.005565426,0.00219559,0.010586593,0.001802401,0.011219641,0.00336518,-0.000392163,-0.002056022,-0.008953973,-0.005021331,-0.008365384,-0.008753282,0.000621277,0.003759823,-0.002673738,-0.009564184,-0.005636511,-0.008975816,-0.009363079,
1992-03-18,0.000980173,0.00271176,-0.004698073,0.002747905,0.000256628,0.002291534,0.004003482,0.001732156,-0.005679503,0.001768811,0.001312791,-0.007417278,3.76189E-05,-0.000417901,-0.002941117,-0.001959881,-0.00022547,0.00088572,-0.007645614,-0.000187656,-0.002684677,-0.000643206,0.001062695,-0.003829005,-0.00284742,-0.001112101,-0.008535596,-0.001073768,-0.00357262,-0.001529076,0.000175,-0.007459192,-0.000455723,0.000723495,0.002454963,-0.004954198,0.002491199,0.002034968,0.003746197,-0.007005405,-0.003015414,-0.001283846,-0.008690739,-0.001245667,-0.001699885,
1992-03-19,0.001781982,0.0136576,0.008129122,0.012599226,-0.000255583,0.013957052,-0.000181536,0.01187735,0.006346383,0.010819789,0.012178404,-0.005547327,-0.001052088,0.000311731,-0.011125622,-0.009341239,0.002549634,0.001510492,-0.002996472,0.001495937,-0.011382343,0.002859196,-0.011318165,-0.012640343,-0.010855477,0.001038479,-0.004510647,-1.45913E-05,-0.01289726,0.001349572,-0.012834548,-0.004495815,0.001364108,0.00203735,0.013911912,0.008384239,0.012853457,0.014211054,7.43286E-05,-0.005865084,0.001961255,0.013825374,0.008302607,0.012767861,0.014124268,
1992-03-20,0.001433436,0.009686591,0.009606118,0.006395455,-0.000641801,0.005549638,-0.000568062,0.008254613,0.008172634,0.004963763,0.004118347,-9.10882E-05,-0.003288408,-0.004131222,-0.004960464,-0.003525373,0.004736634,0.001049638,0.004650724,0.001445103,-0.005603022,0.00060036,-0.005533269,-0.006012226,-0.004576776,0.003687161,0.003600081,0.000395536,-0.006654949,-0.000448979,-0.006586054,0.003203929,-0.000844374,0.002075063,0.010327625,0.010247927,0.007036275,0.006190235,7.43176E-05,0.004051337,0.00199913,0.010244989,0.010165296,0.006956314,0.006110966,
1992-03-23,-0.003147471,-0.009313734,-0.004832358,-0.009727976,0.001884566,-0.009601898,0.002108601,-0.00616763,-0.001683401,-0.006582961,-0.006457686,0.004490249,-0.000417455,-0.000293689,0.003726939,0.000577422,-0.005593267,-0.004622005,-0.001106652,-0.00600888,0.005612797,-0.005883601,0.005838913,0.008353176,0.00520291,-0.00096985,0.003520981,-0.001387055,0.010239515,-0.001262946,0.010468335,0.004909608,0.000123748,-0.005031522,-0.011196904,-0.006717334,-0.011610461,-0.011483878,0.00022287,0.004786717,-0.005251286,-0.011413049,-0.006936091,-0.011826385,-0.011699901,
1992-03-24,0.000157198,0.001884487,0.001786263,0.0018204,0.000615462,0.001976642,0.00069005,0.001727431,0.001629022,0.001663417,0.001819725,-9.965E-05,-6.35209E-05,9.32229E-05,0.003064104,0.003221292,0.004948612,0.002419734,0.004852361,0.004883642,0.003680002,0.005039306,0.003756128,0.000642943,0.000800269,0.002528442,0.002430464,0.002464187,0.0012588,0.002620425,0.001333663,-3.61725E-05,0.000156797,-0.000458192,0.001269186,0.001170545,0.001205278,0.00136165,7.42734E-05,-0.000193296,-0.000532291,0.001194206,0.001095685,0.001130303,0.001286571,
1992-03-25,0.002395762,-0.005669133,0.001846912,-0.003633705,0.000976767,-0.004737592,0.003744106,-0.008064642,-0.000549759,-0.006028521,-0.007131933,0.007521402,0.002034582,0.000929177,0.00393456,0.006331239,-0.00173814,0.000839263,0.005783537,0.000297237,0.004911908,-0.000808004,0.007682151,0.003095031,0.005491934,-0.002577849,0.004943833,-0.000542068,0.004072417,-0.001647196,0.006842446,0.005486361,-0.001105244,0.001419014,-0.006645342,0.000869834,-0.004609751,-0.005713384,0.002766807,0.006594182,-0.001345865,-0.009406,-0.001895737,-0.007370676,-0.008473216,
1992-03-26,-0.000158823,0.010587365,0.002240007,0.003980036,-0.000240922,0.005882528,0.000769038,0.010746509,0.002398948,0.004138939,0.00604147,-0.008354648,-0.006606542,-0.0047017,-0.007059992,-0.007218631,0.003532824,-0.003562957,-0.004821226,-0.00307528,-0.007301241,-0.001170786,-0.006293684,-0.003495739,-0.003654508,0.007097109,-0.001255807,0.000487717,-0.003736891,0.002391724,-0.002727915,-0.001743871,0.001904094,8.20787E-05,0.010827869,0.002480913,0.004220696,0.00612308,0.001010026,-0.003650438,-0.000927292,0.009814653,0.001470433,0.003210073,0.005111874,
1992-03-27,0.000537484,-0.012361346,-0.004268363,-0.007954977,0.004056274,-0.008136253,0.001382058,-0.012899077,-0.004806113,-0.008492496,-0.008673689,0.008099308,0.004405128,0.004221905,0.008252809,0.008790248,-0.004113663,0.003396962,0.003984928,0.000292681,0.012310481,0.000110074,0.009637818,0.004854856,0.005392415,-0.00751162,0.000585968,-0.003104442,0.008912649,-0.003286507,0.006238794,0.003692171,-0.00018255,-0.00351849,-0.016416348,-0.008325205,-0.012009412,-0.012190046,-0.002675341,0.003875388,-0.000843974,-0.013738449,-0.005648496,-0.009333361,-0.009514391,
1992-03-30,0.003096008,0.009876081,0.005603409,0.006365787,0.002580286,0.005815397,0.001928222,0.006780255,0.002507197,0.00327009,0.002719837,-0.004274207,-0.003509887,-0.004059778,-0.004799124,-0.001702816,0.005078171,-0.000779233,0.000804122,0.001568064,-0.002218722,0.001018047,-0.002871613,-0.004019963,-0.000923614,0.00585747,0.001583342,0.002347327,-0.001439525,0.001797312,-0.002092446,-0.000764319,-0.000549924,0.000515754,0.007295845,0.003022998,0.003785676,0.003235376,-0.00065221,-0.000214853,0.00116731,0.007946666,0.003674779,0.004436469,0.003885952,
1992-03-31,0.003290226,-0.00065266,0.000810436,-0.000953121,0.007058739,-0.001004592,0.003461366,-0.003942879,-0.002479801,-0.004243331,-0.004294795,0.001462961,-0.000300404,-0.000351821,0.000637246,0.003927486,-1.53132E-05,0.001047103,0.00144756,-0.00031568,0.007695963,-0.000367064,0.004098432,-0.000409891,0.002880352,-0.001062432,0.000400402,-0.001362783,0.006648823,-0.001414151,0.003051264,0.001763185,-5.13686E-05,-0.003768518,-0.007711416,-0.00624829,-0.008011889,-0.008063371,-0.003597352,0.001814342,-0.000171352,-0.004114332,-0.002650992,-0.004414895,-0.004466461,
1992-04-01,-0.001715961,0.00440253,0.005967999,0.00071078,-0.002298665,0.000698044,-0.003227296,0.006118491,0.00768396,0.002426742,0.002414005,0.001565469,-0.003691749,-0.003704486,-0.001321612,-0.003037573,0.003080918,0.002095634,0.004646387,-0.000610832,-0.003620277,-0.000623568,-0.004548909,-0.003417246,-0.005133207,0.000985284,0.002550753,-0.002706466,-0.005715911,-0.002719203,-0.006644543,0.005257218,-1.27368E-05,0.000582703,0.006701194,0.008266663,0.003009445,0.002996708,-0.000928632,0.005269955,0.001511335,0.007629826,0.009195295,0.003938077,0.00392534,
1992-04-02,0.000748565,-0.008730353,-0.004649814,-0.004960956,0.004047143,-0.004795399,8.70926E-05,-0.009476709,-0.005398436,-0.005706953,-0.005540571,0.004099248,0.00375854,0.00391434,0.004019396,0.004770199,-0.004729673,0.000452007,-0.000633039,-0.000958588,0.00807598,-0.000797307,0.004116581,0.003568,0.004319073,-0.005185015,-0.001087315,-0.001411541,0.007626316,-0.001249693,0.003664171,0.000328678,0.000160187,-0.003296587,-0.012769638,-0.008698669,-0.008995935,-0.008825853,-0.003966938,0.000168126,0.000660241,-0.008795498,-0.004725241,-0.005035064,-0.00486972,
1992-04-03,-0.001558648,-0.00586565,-0.00319042,-0.009610544,-0.007062008,-0.010310765,-0.000220461,-0.004307067,-0.001629232,-0.008053402,-0.008755195,0.002687881,-0.003754274,-0.004461176,0.013242352,0.011683171,0.007360881,0.006486014,0.010067492,0.003590828,0.006171871,0.002874796,0.013052486,0.006744292,0.00518323,0.000862431,0.003557505,-0.002900587,-0.000331798,-0.003609914,0.00653927,0.006463574,-0.000712005,0.005500097,0.001190826,0.003879076,-0.002562321,-0.00326998,0.006853004,0.007186658,-0.001335354,-0.005632315,-0.002963113,-0.009368567,-0.010067284,
1992-04-06,-0.007911669,-0.008483265,-0.009689915,-0.009382153,0.000680315,-0.010277125,-0.004568973,-0.000575319,-0.001767777,-0.001483616,-0.002386106,-0.001191923,-0.000909492,-0.001813026,0.007737274,-0.000187048,-0.000763494,-0.001653179,-0.001958191,-0.001673588,0.008421318,-0.002577857,0.003176832,0.00939694,0.001470376,0.000892938,-0.000299172,-1.947E-05,0.010081733,-0.000925652,0.004838543,-0.000279671,-0.000905631,-0.008589103,-0.009160166,-0.010367701,-0.010057894,-0.010951878,-0.005248869,0.000630552,-0.003344062,-0.003916557,-0.005113006,-0.004818808,-0.005716111,
1992-04-07,-5.38925E-05,0.00170602,0.003972784,0.002447438,0.003101404,0.00263186,-0.000142387,0.001759619,0.004026119,0.002500867,0.002685216,0.002264599,0.000743601,0.000929643,-0.002166402,-0.002220711,-0.000456839,-0.002477967,0.0018102,0.000288268,0.000939611,0.000474949,-0.002313251,0.00031665,0.000262708,0.002025965,0.004297893,0.002768428,0.003424368,0.002952869,0.000174739,0.001520741,0.000186911,-0.003153849,-0.001393044,0.000867777,-0.000648271,-0.000461038,-0.003248059,0.001334469,8.81743E-05,0.001844544,0.004106935,0.002584395,0.002768376,
1992-04-08,-0.003492416,-0.002675626,-0.009559744,-0.004397414,-0.004327962,-0.004941058,-0.00426136,0.00081513,-0.006062298,-0.000910264,-0.001456922,-0.006881775,-0.00172527,-0.002271459,0.003188458,-0.000309131,0.000507552,-0.00038592,-0.006382476,-0.001220613,-0.001145553,-0.001768015,-0.001073594,0.003576185,7.7627E-05,0.000894376,-0.005997039,-0.000834735,-0.000758983,-0.001382648,-0.000686362,-0.005157395,-0.000548354,0.000834663,0.001649308,-0.005225761,-7.675E-05,-0.000624062,7.35732E-05,-0.004611036,0.000760079,0.001573464,-0.005290688,-0.000149673,-0.000695991,
1992-04-09,0.003306858,0.009290232,0.001149206,0.004280666,0.001581617,0.00401573,0.004052782,0.005983754,-0.00216071,0.000978752,0.000716683,-0.008157682,-0.005001177,-0.005258347,0.00073798,0.004050147,0.010042285,-0.005634841,0.001889947,0.00502421,0.002322258,0.00475821,0.004798429,0.006384902,0.009699153,0.015690148,0.007544282,0.01066481,0.007971186,0.010394007,0.010456671,-0.003146682,-0.000261709,0.001724862,0.007707348,-0.000433849,0.002700851,0.002437325,0.002468031,-0.00288642,-0.00073803,0.00523652,-0.002896007,0.000240361,-2.06467E-05,
1992-04-10,-0.000665045,0.001350588,0.005206241,-0.001361222,0.001244577,-0.000622615,0.001453584,0.002015201,0.005871661,-0.000697157,4.07755E-05,0.003855019,-0.002711399,-0.001971412,-0.01267233,-0.013339353,-0.011315456,-0.010522839,-0.007472355,-0.014018755,-0.011429996,-0.01326802,-0.01123765,-0.002130879,-0.002797377,-0.000777217,0.003082393,-0.00349188,-0.000884678,-0.002750204,-0.000678138,0.006579756,0.00073831,-0.001908615,0.00010685,0.003959338,-0.00260276,-0.001863273,0.00020724,0.005844264,-0.002112694,-9.98947E-05,0.003747199,-0.002805699,-0.002066998,
1992-04-13,0.001042887,0.012683663,0.005317599,0.013799134,-0.001079005,0.012833689,0.000862808,0.011640472,0.004273462,0.01275676,0.011792136,-0.007384689,0.001126511,0.000170124,-0.010722541,-0.009678881,0.001980787,-0.010649246,-0.005408731,0.003106702,-0.011805453,0.002147817,-0.009873724,-5.68319E-05,0.00098766,0.012646182,0.005269025,0.01376331,-0.001137543,0.012796371,0.000807377,-0.008520766,-0.000956414,0.002121212,0.013758992,0.006396003,0.014873285,0.013907249,0.001942672,-0.007566986,0.000181135,0.011805823,0.004448822,0.01292053,0.011957136,
1992-04-14,-0.000529762,-0.000124059,-0.000252342,0.001724417,0.003482531,0.000805963,0.003609922,0.000405511,0.000277886,0.002253439,0.001334691,-0.000128161,0.001848849,0.000930081,0.002620967,0.002090696,0.002496053,0.003501982,0.002370845,0.004344496,0.006108524,0.003423279,0.006238807,-0.000886259,-0.001416834,-0.001010265,-0.001139801,0.000841561,0.002601137,-7.75946E-05,0.002727715,-0.001982412,-0.000918364,-0.004010456,-0.003603727,-0.003736323,-0.001752714,-0.002668655,0.000123604,-0.001062326,-0.004129522,-0.003723199,-0.003855768,-0.001874038,-0.00278899,
1992-04-15,-0.003208456,0.008814632,0.000773697,0.003965267,-0.002078723,0.005026558,-0.002064243,0.012020792,0.003984281,0.007169383,0.00822868,-0.008053135,-0.00484349,-0.003776626,-0.008071713,-0.011284665,0.000755142,-0.005197614,-0.007304404,-0.004093346,-0.01015454,-0.003025975,-0.010148504,-0.002867594,-0.006080638,0.005959679,-0.002095425,0.00110606,-0.004949787,0.002170507,-0.004938232,-0.003202691,0.001064793,-0.001129745,0.010890215,0.002853324,0.006040111,0.007099917,1.67019E-05,-0.004272787,-0.001145209,0.010862247,0.002833672,0.006017253,0.007075989,
1992-04-16,0.003744929,0.011390816,0.007234488,0.008749366,0.005034041,0.009126607,0.002384712,0.007646392,0.003486451,0.005007976,0.005387452,-0.004169527,-0.002633546,-0.002249305,-0.004631119,-0.000882578,0.006773031,0.005611716,0.002607285,0.00413221,0.00040749,0.004512609,-0.002249242,-0.010252573,-0.006503646,0.001155625,-0.003017096,-0.001481664,-0.005213786,-0.0010978,-0.007876644,-0.001532315,0.000382882,-0.001288402,0.006357695,0.002196763,0.003720487,0.004100714,-0.002653771,-0.001917144,0.001361176,0.008998945,0.004844914,0.006362319,0.006740615,
1992-04-17,6.68322E-06,-1.67094E-05,6.01377E-05,-7.01926E-05,1.33661E-05,-0.000113662,8.35177E-05,-2.3389E-05,5.34463E-05,-7.6864E-05,-0.000120327,7.68766E-05,-5.35038E-05,-9.69903E-05,7.70156E-05,8.37106E-05,6.02766E-05,-1.6748E-05,0.000137259,6.69866E-06,9.04053E-05,-3.68483E-05,0.000160681,9.37997E-05,0.000100497,7.70543E-05,0.000154067,2.34557E-05,0.000107195,-2.0108E-05,0.000177497,0.000130541,-4.35402E-05,-6.68085E-06,-3.00663E-05,4.67572E-05,-8.3533E-05,-0.000126989,7.013E-05,0.000174255,-7.66872E-05,-0.000100035,-2.33352E-05,-0.000153415,-0.000196801,
1992-04-20,2.0049E-05,-5.01324E-05,0.000180359,-0.000177132,4.00957E-05,-0.000341181,0.000250448,-7.01753E-05,0.000160296,-0.000197158,-0.000361199,0.000230541,-0.000127042,-0.000291112,0.000197496,0.000217568,0.000147306,-0.000117268,0.00037806,2.00886E-05,0.000237637,-0.000144077,0.000448229,0.000314736,0.000334806,0.00026455,0.000495287,0.000137337,0.000354874,-2.6812E-05,0.000565451,0.000357935,-0.000164157,-2.00432E-05,-9.02124E-05,0.000140239,-0.000217178,-0.00038121,0.000210316,0.00052231,-0.00023015,-0.000300255,-7.00139E-05,-0.000427043,-0.000590985,
1992-04-21,-0.004644031,-6.24276E-05,-0.001030716,-0.005019834,0.000745517,-0.00447663,-0.002875672,0.004580473,0.003615472,-0.000379214,0.000162261,-0.000968386,-0.004958363,-0.004415101,0.000339267,-0.004308309,0.000276683,-0.003280412,-0.000692119,-0.004684628,0.001085318,-0.004141129,-0.002538397,0.003622762,-0.00102513,0.003559578,0.002592945,-0.00140385,0.004369166,-0.000861488,0.000747194,0.0039979,0.000541765,-0.005389021,-0.000807693,-0.00177635,-0.00576431,-0.005220915,-0.003621279,0.003456458,-0.001769187,0.002808473,0.001842986,-0.002146923,-0.001605215,
